 	SPACE	 
de	ADP	de
la	DET	le
nature	NOUN	nature
;	PUNCT	;
et	CCONJ	et
ce	DET	ce
son	NOUN	son
de	ADP	de
voix	NOUN	voix
si	ADV	si
pénétrant	ADJ	pénétrant
qui	PRON	qui
va	VERB	aller
s	PRON	s
'	PRON	'
emparer	VERB	emparer
du	ADP	de
cœur	NOUN	cœur
comme	ADP	comme
une	DET	un
mélodie	NOUN	mélodie
céleste	ADJ	céleste
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Plutôt	ADV	plutôt
!	PUNCT	!
Plutôt	ADV	plutôt
cesser	VERB	cesser
d	ADP	d
'	ADP	'
être	VERB	être
que	SCONJ	que
de	ADP	de
cesser	VERB	cesser
jamais	ADV	jamais
d	ADP	d
'	ADP	'
adorer	VERB	adorer
tout	ADJ	tout
cela	PRON	cela
!	PUNCT	!
...	PUNCT	...

	SPACE	

LETTRE	NOUN	lettre
12	NUM	12
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

votre	DET	votre
air	NOUN	air
réservé	VERB	réserver
avec	ADP	avec
moi	PRON	moi
depuis	ADP	depuis
quelques	DET	quelque
jours	NOUN	jour
,	PUNCT	,
et	CCONJ	et
votre	DET	votre
conversation	NOUN	conversation
d	ADP	d
'	ADP	'
hier	ADV	hier
chez	ADP	chez
la	DET	le
baronne	NOUN	baronne
,	PUNCT	,
ne	ADV	ne
me	PRON	me
présagent	VERB	présager
rien	PRON	rien
de	ADP	de
consolant	ADJ	consolant
;	PUNCT	;
mais	CCONJ	mais
un	DET	un
espoir	NOUN	espoir
me	PRON	me
reste	VERB	reste
.	PUNCT	.
Vous	PRON	vous
ferez	VERB	faire
ce	PRON	ce
qui	PRON	qui
dépendra	VERB	dépendre
de	ADP	de
vous	PRON	vous
pour	ADP	pour
adoucir	VERB	adoucir
la	DET	le
rigueur	NOUN	rigueur
de	ADP	de
votre	DET	votre
indifférence	NOUN	indifférence
;	PUNCT	;
vous	PRON	vous
ne	ADV	ne
m	PRON	m
'	PRON	'
aimerez	VERB	aimer
pas	ADV	pas
,	PUNCT	,
mais	CCONJ	mais
vous	PRON	vous
me	PRON	me
plaindrez	VERB	plaindre
.	PUNCT	.
Je	PRON	je
ne	ADV	ne
connoîtrai	VERB	connoîtrer
point	ADV	point
auprèsde	ADV	auprèsde
vous	PRON	vous
ces	DET	ce
épanchement	NOUN	épanchement
de	ADP	de
la	DET	le
confiance	NOUN	confiance
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
qui	PRON	qui
font	VERB	faire
de	ADP	de
cette	DET	ce
vie	NOUN	vie
l	DET	l
'	DET	'
image	NOUN	image
et	CCONJ	et
le	DET	le
garant	NOUN	garant
d	ADP	d
'	ADP	'
une	DET	un
vie	NOUN	vie
beaucoup	ADV	beaucoup
meilleure	ADJ	meilleur
;	PUNCT	;
mais	CCONJ	mais
par	ADP	par
votre	DET	votre
sensibilité	NOUN	sensibilité
,	PUNCT	,
par	ADP	par
le	DET	le
regret	NOUN	regret
peut-être	ADV	peut-être
de	ADP	de
ne	ADV	ne
pouvoir	VERB	pouvoir
répondre	VERB	répondre
à	ADP	à
ma	DET	mon
tendresse	NOUN	tendresse
,	PUNCT	,
vous	PRON	vous
mêlerez	VERB	mêler
de	ADP	de
la	DET	le
douceur	NOUN	douceur
à	ADP	à
mes	DET	mon
soucis	NOUN	souci
cuisant	ADJ	cuisant
.	PUNCT	.
Hélas	INTJ	Hélas
!	PUNCT	!
La	DET	le
plus	ADV	plus
petite	ADJ	petit
marque	NOUN	marque
d	ADP	d
'	ADP	'
intérêt	NOUN	intérêt
de	ADP	de
votre	DET	votre
part	NOUN	part
me	PRON	me
touchera	VERB	toucher
davantage	ADV	davantage
que	SCONJ	que
les	DET	le
témoignages	NOUN	témoignage
réunis	VERB	réunir
de	ADP	de
l	DET	l
'	DET	'
affection	NOUN	affection
de	ADP	de
tous	ADJ	tout
les	DET	le
hommes	NOUN	homme
.	PUNCT	.
Vous	PRON	vous
êtes	AUX	être
le	DET	le
seul	ADJ	seul
objet	NOUN	objet
que	PRON	que
je	PRON	je
veuille	VERB	vouloir
intéresser	VERB	intéresser
;	PUNCT	;
toute	ADJ	tout
la	DET	le
terre	NOUN	terre
,	PUNCT	,
le	DET	le
monde	NOUN	monde
entier	ADJ	entier
,	PUNCT	,
hormis	ADP	hormis
vous	PRON	vous
,	PUNCT	,
ne	ADV	ne
peut	VERB	pouvoir
plus	ADV	plus
rien	PRON	rien
pour	ADP	pour
ma	DET	mon
tranquillité	NOUN	tranquillité
.	PUNCT	.
Dans	ADP	dans
ce	DET	ce
moment	NOUN	moment
,	PUNCT	,
je	PRON	je
fais	VERB	faire
passer	VERB	passer
devant	ADP	devant
moi	PRON	moi
le	DET	le
tableau	NOUN	tableau
de	ADP	de
ma	DET	mon
vie	NOUN	vie
mêlée	VERB	mêler
de	ADP	de
beaucoup	ADV	beaucoup
de	ADP	de
peines	NOUN	peine
et	CCONJ	et
de	ADP	de
quelques	DET	quelque
plaisirs	NOUN	plaisir
;	PUNCT	;
je	PRON	je
suis	AUX	être
le	DET	le
cours	NOUN	cours
orageux	ADJ	orageux
de	ADP	de
mes	DET	mon
jeunes	ADJ	jeune
années	NOUN	année
,	PUNCT	,
les	PRON	le
observant	VERB	observer
tristement	ADV	tristement
l	DET	l
'	DET	'
une	PRON	un
après	ADP	après
l	DET	l
'	DET	'
autre	PRON	autre
;	PUNCT	;
je	PRON	je
me	PRON	me
les	PRON	le
retrace	VERB	retracer
toutes	ADJ	tout
jusqu	ADP	jusqu
'	ADP	'
à	ADP	à
l	DET	l
'	DET	'
époque	NOUN	époque
actuelle	ADJ	actuel
,	PUNCT	,
et	CCONJ	et
je	PRON	je
vous	PRON	vous
vois	VERB	voir
là	ADV	là
présente	ADJ	présent
au	ADP	au
bout	NOUN	bout
de	ADP	de
cette	DET	ce
carrière	NOUN	carrière
si	ADV	si
courte	ADJ	court
et	CCONJ	et
si	ADV	si
pénible	ADJ	pénible
,	PUNCT	,
comme	ADP	comme
un	DET	un
objet	NOUN	objet
doux	ADJ	doux
et	CCONJ	et
terrible	ADJ	terrible
destiné	VERB	destiner
à	ADP	à
être	AUX	être
le	DET	le
dédommagement	NOUN	dédommagement
ou	CCONJ	ou
le	DET	le
complément	NOUN	complément
de	ADP	de
mes	DET	mon
infortunes	NOUN	infortune
.	PUNCT	.
Décidez	VERB	décider
,	PUNCT	,
prononcez	VERB	prononcer
,	PUNCT	,
fixez	VERB	fixer
mon	DET	mon
sort	NOUN	sort
irrévocablement	ADV	irrévocablement
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
13	NUM	13
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

c	PRON	c
'	PRON	'
est	AUX	être
donc	ADV	donc
bien	ADV	bien
vrai	ADJ	vrai
,	PUNCT	,
mon	DET	mon
adorable	ADJ	adorable
amie	NOUN	amie
!	PUNCT	!
Je	PRON	je
pense	VERB	pense
comme	ADP	comme
vous	PRON	vous
,	PUNCT	,
vous	PRON	vous
sentez	VERB	sentir
comme	ADP	comme
moi	PRON	moi
.	PUNCT	.
Oui	ADV	oui
,	PUNCT	,
oui	ADV	oui
,	PUNCT	,
aimer	VERB	aimer
est	AUX	être
un	DET	un
besoin	NOUN	besoin
,	PUNCT	,
mais	CCONJ	mais
vous	PRON	vous
aimer	VERB	aimer
est	VERB	être
plus	ADV	plus
encore	ADV	encore
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
une	DET	un
soif	NOUN	soif
ardente	ADJ	ardent
pour	ADP	pour
le	DET	le
mortel	NOUN	mortel
fortuné	ADJ	fortuné
à	ADP	à
qui	PRON	qui
vous	PRON	vous
daignez	VERB	daigner
sourire	VERB	sourire
avec	ADP	avec
tendresse	NOUN	tendresse
.	PUNCT	.
Le	DET	le
ciel	NOUN	ciel
a	AUX	avoir
mis	VERB	mettre
une	DET	un
conformité	NOUN	conformité
secrète	ADJ	secret
entre	ADP	entre
nos	DET	notre
affections	NOUN	affection
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
étions	AUX	être
destinés	VERB	destiner
à	ADP	à
éprouver	VERB	éprouver
en	ADP	en
même	ADJ	même
temps	NOUN	temps
l	DET	l
'	DET	'
enchantement	NOUN	enchantement
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
Votre	DET	votre
candeur	NOUN	candeur
m	PRON	m
'	PRON	'
a	AUX	avoir
laissé	VERB	laisser
descendre	VERB	descendre
au	ADP	au
fond	NOUN	fond
de	ADP	de
votrecoeur	DET	votrecoeur
,	PUNCT	,
et	CCONJ	et
m	PRON	m
'	PRON	'
a	AUX	avoir
permis	VERB	permettre
d	ADP	d
'	ADP	'
en	PRON	en
voir	VERB	voir
tous	ADJ	tout
les	DET	le
replis	NOUN	repli
.	PUNCT	.
J	PRON	j
'	PRON	'
étais	AUX	être
donc	ADV	donc
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
vos	DET	votre
douces	ADJ	doux
pensées	NOUN	pensée
?	PUNCT	?
Vous	PRON	vous
partagiez	VERB	partager
mes	DET	mon
transports	NOUN	transport
!	PUNCT	!
Vous	PRON	vous
me	PRON	me
l	PRON	l
'	PRON	'
avez	AUX	avoir
dit	VERB	dire
:	PUNCT	:
aveu	NOUN	aveu
charmant	ADJ	charmant
!	PUNCT	!
Répandez	VERB	répandre
votre	DET	votre
influence	NOUN	influence
délicieuse	ADJ	délicieux
sur	ADP	sur
tous	ADJ	tout
les	DET	le
jours	NOUN	jour
de	ADP	de
ma	DET	mon
vie	NOUN	vie
.	PUNCT	.
ô	ADJ	ô
bonheur	NOUN	bonheur
!	PUNCT	!
Vous	PRON	vous
n	ADV	n
'	ADV	'
existez	VERB	exister
que	ADV	que
pour	ADP	pour
moi	PRON	moi
.	PUNCT	.
Félicités	NOUN	félicité
humaines	ADJ	humain
!	PUNCT	!
Vous	PRON	vous
n	ADV	n
'	ADV	'
êtes	AUX	être
connues	VERB	connaître
que	ADV	que
de	ADP	de
celui	PRON	celui
que	PRON	que
mon	DET	mon
Eugénie	PROPN	Eugénie
préfère	VERB	préférer
;	PUNCT	;
moi	PRON	moi
seul	ADJ	seul
je	PRON	je
goûte	VERB	goûte
,	PUNCT	,
je	PRON	je
savoure	VERB	savoure
à	ADP	à
longs	ADJ	long
traits	NOUN	trait
,	PUNCT	,
vos	DET	votre
ineffables	ADJ	ineffable
douceurs	NOUN	douceur
.	PUNCT	.
Autrefois	ADV	autrefois
mes	DET	mon
heures	NOUN	heure
tristes	ADJ	triste
et	CCONJ	et
pénibles	ADJ	pénible
se	PRON	se
traînaient	VERB	traîner
avec	ADP	avec
lenteur	NOUN	lenteur
;	PUNCT	;
elles	PRON	lui
semblaient	VERB	sembler
appartenir	VERB	appartenir
au	ADP	au
néant	NOUN	néant
;	PUNCT	;
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
brillantes	ADJ	brillant
et	CCONJ	et
portées	VERB	porter
sur	ADP	sur
l	DET	l
'	DET	'
aile	NOUN	aile
des	ADP	de
plaisirs	NOUN	plaisir
,	PUNCT	,
elles	PRON	lui
fuient	VERB	fuir
avec	ADP	avec
rapidité	NOUN	rapidité
,	PUNCT	,
et	CCONJ	et
concourent	VERB	concourir
toutes	ADJ	tout
à	ADP	à
former	VERB	former
la	DET	le
plus	ADV	plus
heureuse	ADJ	heureux
vie	NOUN	vie
;	PUNCT	;
elles	PRON	lui
embellissent	VERB	embellir
le	DET	le
présent	NOUN	présent
,	PUNCT	,
et	CCONJ	et
colorent	VERB	colorer
à	ADP	à
mes	DET	mon
yeux	NOUN	oeil
le	DET	le
nuage	NOUN	nuage
sombre	ADJ	sombre
de	ADP	de
l	DET	l
'	DET	'
avenir	NOUN	avenir
.	PUNCT	.
La	DET	le
chaleur	NOUN	chaleur
qui	PRON	qui
vivifie	VERB	vivifier
la	DET	le
nature	NOUN	nature
pénètre	VERB	pénétrer
tous	ADJ	tout
mes	DET	mon
sens	NOUN	sens
;	PUNCT	;
j	PRON	j
'	ADV	'
ai	VERB	avoir
plus	ADV	plus
d	ADP	d
'	ADP	'
existence	NOUN	existence
que	SCONJ	que
n	ADV	n
'	ADV	'
en	PRON	en
ont	VERB	avoir
ordinairement	ADV	ordinairement
les	DET	le
simples	ADJ	simple
mortels	NOUN	mortel
.	PUNCT	.
Adorable	ADJ	adorable
amie	NOUN	amie
!	PUNCT	!
Avez	AUX	avoir
-vous	PRON	vous
bien	ADV	bien
vu	VERB	voir
si	SCONJ	si
j	PRON	j
'	PRON	'
étais	AUX	être
digne	ADJ	digne
de	ADP	de
mon	DET	mon
bonheur	NOUN	bonheur
?	PUNCT	?
Votre	DET	votre
esprit	NOUN	esprit
n	ADV	n
'	ADV	'
a	AUX	avoir
-t	PRON	-t
-il	PRON	il
point	ADV	point
reçu	VERB	recevoir
la	DET	le
loi	NOUN	loi
de	ADP	de
votre	DET	votre
cœur	NOUN	cœur
dans	ADP	dans
le	DET	le
choix	NOUN	choix
que	PRON	que
vous	PRON	vous
venez	VERB	venir
de	ADP	de
faire	VERB	faire
?	PUNCT	?
Je	PRON	je
cherche	VERB	cherche
en	ADP	en
moi	PRON	moi
de	ADP	de
quoi	PRON	quoi
le	PRON	le
justifier	VERB	justifier
;	PUNCT	;
il	PRON	il
me	PRON	me
semble	VERB	semble
que	SCONJ	que
j	PRON	j
'	ADV	'
y	PRON	y
découvre	VERB	découvrir
des	DET	un
perfections	NOUN	perfection
que	PRON	que
je	PRON	je
n	ADV	n
'	ADV	'
avais	VERB	avoir
pas	ADV	pas
.	PUNCT	.
L	DET	l
'	DET	'
amour	NOUN	amour
m	PRON	m
'	PRON	'
a	AUX	avoir
métamorphosé	VERB	métamorphoser
.	PUNCT	.
Eugénie	PROPN	Eugénie
,	PUNCT	,
vous	PRON	vous
m	PRON	m
'	PRON	'
avez	AUX	avoir
créé	VERB	créer
une	DET	un
âme	NOUN	âme
.	PUNCT	.
Je	PRON	je
sens	VERB	sentir
en	ADP	en
effet	NOUN	effet
que	SCONJ	que
je	PRON	je
n	ADV	n
'	ADV	'
ai	VERB	avoir
plus	ADV	plus
rien	PRON	rien
de	ADP	de
ce	PRON	ce
que	PRON	que
j	PRON	j
'	PRON	'
avais	VERB	avoir
avant	ADP	avant
de	ADP	de
vous	PRON	vous
connaître	VERB	connaître
;	PUNCT	;
le	DET	le
monde	NOUN	monde
que	PRON	que
j	PRON	j
'	PRON	'
habite	VERB	habite
n	ADV	n
'	ADV	'
est	AUX	être
plus	ADV	plus
celui	PRON	celui
que	PRON	que
j	PRON	j
'	PRON	'
habitais	VERB	habiter
;	PUNCT	;
j	PRON	j
'	PRON	'
observe	VERB	observe
une	DET	un
nature	NOUN	nature
nouvelle	ADJ	nouveau
;	PUNCT	;
je	PRON	je
vois	VERB	voir
un	DET	un
autre	ADJ	autre
univers	NOUN	univers
.	PUNCT	.
Femme	NOUN	femme
incomparable	ADJ	incomparable
!	PUNCT	!
Tel	ADJ	tel
est	AUX	être
l	DET	l
'	DET	'
effet	NOUN	effet
de	ADP	de
ton	DET	ton
pouvoir	NOUN	pouvoir
.	PUNCT	.
Dieu	PROPN	Dieu
te	PRON	te
fit	VERB	faire
sans	ADP	sans
doute	NOUN	doute
à	ADP	à
sa	DET	son
propre	ADJ	propre
ressemblance	NOUN	ressemblance
;	PUNCT	;
que	PRON	que
dis	VERB	dire
-je	PRON	je
?	PUNCT	?
Tu	PRON	tu
es	AUX	être
un	DET	un
écoulement	NOUN	écoulement
de	ADP	de
sa	DET	son
divinité	NOUN	divinité
;	PUNCT	;
il	PRON	il
se	PRON	se
versa	VERB	verser
lui-même	PRON	lui-même
dans	ADP	dans
ton	DET	ton
âme	NOUN	âme
,	PUNCT	,
selon	ADP	selon
la	DET	le
mesure	NOUN	mesure
qu	PRON	que
'	PRON	'
exigeait	VERB	exiger
sa	DET	son
sagesse	NOUN	sagesse
.	PUNCT	.
Je	PRON	je
bénis	VERB	bénir
et	CCONJ	et
j	PRON	j
'	PRON	'
adore	VERB	adore
cet	DET	ce
être	NOUN	être
excellent	ADJ	excellent
.	PUNCT	.
Que	SCONJ	que
sa	DET	son
puissance	NOUN	puissance
est	AUX	être
grande	ADJ	grand
!	PUNCT	!
Il	PRON	il
est	AUX	être
le	DET	le
créateur	NOUN	créateur
d	ADP	d
'	ADP	'
Eugénie	PROPN	Eugénie
.	PUNCT	.
Combien	ADV	combien
ses	DET	son
bienfaits	NOUN	bienfait
sont	VERB	être
au-dessus	ADV	au-dessus
de	ADP	de
toutereconnoissance	NOUN	toutereconnoissance
!	PUNCT	!
Il	PRON	il
a	AUX	avoir
permis	VERB	permettre
que	SCONJ	que
je	PRON	je
fusse	VERB	être
aimé	VERB	aimer
d	ADP	d
'	ADP	'
Eugénie	PROPN	Eugénie
.	PUNCT	.

	SPACE	

BILLET	PROPN	BILLET
Vous	PRON	vous
n	ADV	n
'	ADV	'
avez	AUX	avoir
pas	ADV	pas
répondu	VERB	répondre
à	ADP	à
ma	DET	mon
dernière	ADJ	dernier
lettre	NOUN	lettre
;	PUNCT	;
vous	PRON	vous
n	ADV	n
'	ADV	'
avez	AUX	avoir
rien	PRON	rien
fait	AUX	faire
dire	VERB	dire
au	ADP	au
messager	NOUN	messager
fidèle	ADJ	fidèle
que	SCONJ	que
j	PRON	j
'	PRON	'
en	PRON	en
ai	AUX	avoir
chargé	VERB	charger
ce	DET	ce
matin	NOUN	matin
.	PUNCT	.
Je	PRON	je
passe	VERB	passer
à	ADP	à
votre	DET	votre
hôtel	NOUN	hôtel
;	PUNCT	;
vos	DET	votre
gens	NOUN	gens
m	PRON	m
'	PRON	'
apprennent	VERB	apprendre
que	SCONJ	que
vous	PRON	vous
n	ADV	n
'	ADV	'
y	PRON	y
êtes	VERB	être
pas	ADV	pas
,	PUNCT	,
que	SCONJ	que
vous	PRON	vous
êtes	AUX	être
partie	VERB	partir
avec	ADP	avec
la	DET	le
Marquise	NOUN	marquis
De	ADP	de
B	PROPN	B
pour	ADP	pour
aller	VERB	aller
dîner	VERB	dîner
à	ADP	à
la	DET	le
campagne	NOUN	campagne
,	PUNCT	,
et	CCONJ	et
vous	PRON	vous
ne	ADV	ne
m	PRON	m
'	PRON	'
avez	AUX	avoir
rien	PRON	rien
fait	AUX	faire
dire	VERB	dire
de	ADP	de
tout	ADJ	tout
cela	PRON	cela
...	PUNCT	...
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
que	ADV	que
penser	VERB	penser
;	PUNCT	;
je	PRON	je
suis	VERB	suivre
au	ADP	au
désespoir	NOUN	désespoir
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
14	NUM	14
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

j	PRON	j
'	PRON	'
ai	AUX	avoir
été	AUX	être
remarqué	VERB	remarquer
de	ADP	de
ma	DET	mon
souveraine	NOUN	souverain
;	PUNCT	;
elle	PRON	lui
a	AUX	avoir
daigné	VERB	daigner
descendre	VERB	descendre
jusqu	ADP	jusqu
'	ADP	'
à	ADP	à
moi	PRON	moi
,	PUNCT	,
et	CCONJ	et
j	PRON	j
'	PRON	'
ai	AUX	avoir
connu	VERB	connaître
la	DET	le
félicité	NOUN	félicité
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	AUX	avoir
cessé	VERB	cesser
d	ADP	d
'	ADP	'
exister	VERB	exister
pour	ADP	pour
recommencer	VERB	recommencer
de	ADP	de
vivredans	VERB	vivredans
ses	DET	son
bras	NOUN	bras
.	PUNCT	.
Que	PRON	que
sera	AUX	être
-ce	PRON	-ce
qu	SCONJ	qu
'	SCONJ	'
une	DET	un
vie	NOUN	vie
soutenue	VERB	soutenir
des	ADP	de
plus	ADV	plus
précieuses	ADJ	précieux
faveurs	NOUN	faveur
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
?	PUNCT	?
ô	NOUN	ö
mon	DET	mon
Eugénie	PROPN	Eugénie
!	PUNCT	!
Je	PRON	je
voudrais	VERB	vouloir
te	PRON	te
peindre	VERB	peindre
l	DET	l
'	DET	'
état	NOUN	état
de	ADP	de
mon	DET	mon
âme	NOUN	âme
;	PUNCT	;
mais	CCONJ	mais
que	PRON	que
peut	VERB	pouvoir
-on	PRON	on
dire	VERB	dire
quand	SCONJ	quand
on	PRON	on
a	AUX	avoir
tout	PRON	tout
senti	VERB	sentir
?	PUNCT	?
En	ADP	en
sortant	VERB	sortir
de	ADP	de
ta	DET	ton
maison	NOUN	maison
,	PUNCT	,
j	PRON	j
'	PRON	'
étais	VERB	être
comme	ADV	comme
entouré	VERB	entourer
d	ADP	d
'	ADP	'
une	DET	un
nuée	NOUN	nuée
voluptueuse	ADJ	voluptueux
qui	PRON	qui
me	PRON	me
poussait	VERB	pousser
doucement	ADV	doucement
;	PUNCT	;
ton	DET	ton
image	NOUN	image
m	PRON	m
'	PRON	'
accompagnait	VERB	accompagner
,	PUNCT	,
ou	CCONJ	ou
plutôt	ADV	plutôt
c	PRON	c
'	PRON	'
était	AUX	être
toi	PRON	toi
-	PRON	-
même	PRON	même
dont	PRON	dont
je	PRON	je
n	ADV	n
'	ADV	'
étais	AUX	être
point	ADV	point
séparé	VERB	séparer
.	PUNCT	.
Je	PRON	je
sentais	VERB	sentir
toujours	ADV	toujours
le	DET	le
souffle	NOUN	souffle
de	ADP	de
tes	DET	ton
lèvres	NOUN	lèvre
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
impression	NOUN	impression
de	ADP	de
tes	DET	ton
appas	NOUN	appas
;	PUNCT	;
j	PRON	j
'	PRON	'
emportois	VERB	emportois
avec	ADP	avec
moi	PRON	moi
tous	ADJ	tout
tes	DET	ton
charmes	NOUN	charme
.	PUNCT	.
Arrivé	VERB	arriver
chez	ADP	chez
moi	PRON	moi
,	PUNCT	,
un	DET	un
sommeil	NOUN	sommeil
léger	ADJ	léger
s	PRON	s
'	PRON	'
est	AUX	être
emparé	VERB	emparer
de	ADP	de
mes	DET	mon
sens	NOUN	sens
,	PUNCT	,
et	CCONJ	et
m	PRON	m
'	PRON	'
a	AUX	avoir
pensée	VERB	penser
toujours	ADV	toujours
éveillée	VERB	éveiller
n	ADV	n
'	ADV	'
a	AUX	avoir
pas	ADV	pas
cessé	VERB	cesser
un	DET	un
moment	NOUN	moment
de	ADP	de
s	PRON	s
'	PRON	'
occuper	VERB	occuper
de	ADP	de
celle	PRON	celui
qui	PRON	qui
désormais	ADV	désormais
l	PRON	l
'	PRON	'
occupera	VERB	occuper
toujours	ADV	toujours
.	PUNCT	.
Toute	ADJ	tout
la	DET	le
nuit	NOUN	nuit
,	PUNCT	,
il	PRON	il
m	PRON	m
'	PRON	'
a	AUX	avoir
semblé	VERB	sembler
que	SCONJ	que
nous	PRON	nous
étions	AUX	être
couchés	VERB	coucher
mollement	ADV	mollement
sur	ADP	sur
un	DET	un
lit	NOUN	lit
de	ADP	de
roses	NOUN	rose
,	PUNCT	,
dont	PRON	dont
le	DET	le
parfum	NOUN	parfum
s	PRON	s
'	PRON	'
unissant	VERB	unir
au	ADP	au
charme	NOUN	charme
de	ADP	de
nous	PRON	nous
tenir	VERB	tenir
embrassés	VERB	embrasser
,	PUNCT	,
contribuoitencore	VERB	contribuoitencore
à	ADP	à
prolonger	VERB	prolonger
cette	DET	ce
douceur	NOUN	douceur
infinie	ADJ	infini
qui	PRON	qui
succède	VERB	succéder
aux	ADP	à
transports	NOUN	transport
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
laisse	VERB	laisse
point	PRON	point
d	DET	d
'	ADP	'
intervalles	NOUN	intervalle
languissant	VERB	languir
dans	ADP	dans
l	DET	l
'	DET	'
existence	NOUN	existence
des	ADP	de
amant	NOUN	amant
.	PUNCT	.
Mais	CCONJ	mais
qu	PRON	que
'	PRON	'
est	AUX	être
-ce	PRON	-ce
qu	SCONJ	qu
'	SCONJ	'
un	DET	un
rêve	NOUN	rêve
auprès	ADV	auprès
de	ADP	de
la	DET	le
réalité	NOUN	réalité
?	PUNCT	?
Je	PRON	je
me	PRON	me
regarde	VERB	regarde
et	CCONJ	et
m	PRON	m
'	PRON	'
étonne	VERB	étonne
de	ADP	de
conserver	VERB	conserver
les	DET	le
traits	NOUN	trait
d	ADP	d
'	ADP	'
un	DET	un
homme	NOUN	homme
après	ADP	après
avoir	AUX	avoir
été	AUX	être
l	DET	l
'	DET	'
égal	NOUN	égal
d	ADP	d
'	ADP	'
un	DET	un
dieu	NOUN	dieu
.	PUNCT	.
Il	PRON	il
est	AUX	être
cruel	ADJ	cruel
de	ADP	de
retomber	VERB	retomber
sur	ADP	sur
la	DET	le
terre	NOUN	terre
,	PUNCT	,
quand	SCONJ	quand
on	PRON	on
s	PRON	s
'	PRON	'
est	AUX	être
vu	VERB	voir
transporté	VERB	transporter
dans	ADP	dans
les	DET	le
cieux	NOUN	ciel
;	PUNCT	;
mais	CCONJ	mais
les	DET	le
cieux	NOUN	ciel
sont	VERB	être
où	PRON	où
Eugénie	PROPN	Eugénie
respire	VERB	respire
.	PUNCT	.
Un	DET	un
air	NOUN	air
embaumé	VERB	embaumer
circule	VERB	circule
autour	ADV	autour
de	ADP	de
moi	PRON	moi
;	PUNCT	;
le	DET	le
jour	NOUN	jour
se	PRON	se
lève	VERB	lever
pur	ADJ	pur
et	CCONJ	et
serein	ADJ	serein
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
la	DET	le
nature	NOUN	nature
qui	PRON	qui
me	PRON	me
salue	VERB	salue
;	PUNCT	;
elle	PRON	lui
se	PRON	se
réjouit	VERB	réjouir
du	ADP	de
bonheur	NOUN	bonheur
des	ADP	de
hommes	NOUN	homme
.	PUNCT	.
Plaisirs	NOUN	plaisir
que	PRON	que
j	PRON	j
'	PRON	'
ai	AUX	avoir
goûtés	VERB	goûter
!	PUNCT	!
Si	SCONJ	si
,	PUNCT	,
comme	SCONJ	comme
on	PRON	on
le	PRON	le
dit	VERB	dire
,	PUNCT	,
vous	PRON	vous
n	ADV	n
'	ADV	'
êtes	AUX	être
pas	ADV	pas
même	ADV	même
l	DET	l
'	DET	'
ombre	NOUN	ombre
de	ADP	de
la	DET	le
béatitude	NOUN	béatitude
céleste	ADJ	céleste
,	PUNCT	,
dans	ADP	dans
quels	DET	quel
torrent	NOUN	torrent
d	ADP	d
'	ADP	'
inconcevables	ADJ	inconcevable
délices	NOUN	délice
les	DET	le
élus	NOUN	élu
seront	AUX	être
-ils	PRON	il
plongés	VERB	plonger
au	ADP	au
sortir	NOUN	sortir
de	ADP	de
cette	DET	ce
vie	NOUN	vie
,	PUNCT	,
et	CCONJ	et
comment	ADV	comment
les	PRON	le
supporteront	VERB	supporter
-ils	PRON	il
?	PUNCT	?
Je	PRON	je
ne	ADV	ne
vois	VERB	voir
point	ADV	point
de	DET	de
félicités	NOUN	félicité
au-dessus	ADV	au-dessus
des	ADP	de
ravissement	NOUN	ravissement
qui	PRON	qui
m	PRON	m
'	PRON	'
enivrent	VERB	enivrer
.	PUNCT	.
Monimagination	NOUN	monimagination
s	PRON	s
'	PRON	'
arrête	VERB	arrête
,	PUNCT	,
se	PRON	se
brise	VERB	brise
-là	ADV	-là
;	PUNCT	;
et	CCONJ	et
pour	ADP	pour
en	PRON	en
concevoir	VERB	concevoir
et	CCONJ	et
en	PRON	en
éprouver	VERB	éprouver
de	DET	de
plus	ADV	plus
parfaites	ADJ	parfait
,	PUNCT	,
sans	ADP	sans
doute	NOUN	doute
nous	PRON	nous
déviendrons	VERB	déviendrer
des	ADP	de
