 	SPACE	 
paupières	NOUN	paupière
de	ADP	de
saint	NOUN	saint
Guyot	PROPN	Guyot
à	ADP	à
Capoue	PROPN	Capoue
,	PUNCT	,
et	CCONJ	et
le	DET	le
gosier	NOUN	gosier
de	ADP	de
saint	NOUN	saint
Boddens	PROPN	Boddens
à	ADP	à
Ostie	PROPN	Ostie
,	PUNCT	,
puis	CCONJ	puis
nous	PRON	nous
irons	VERB	aller
à	ADP	à
Rome	PROPN	Rome
faire	VERB	faire
notre	DET	notre
prière	NOUN	prière
sur	ADP	sur
le	DET	le
tombeau	NOUN	tombeau
du	ADP	de
saint	ADJ	saint
prélat	NOUN	prélat
Tongarini	PROPN	Tongarini
,	PUNCT	,
et	CCONJ	et
baiser	VERB	baiser
la	DET	le
pantoufle	NOUN	pantoufle
du	ADP	de
saint-père	NOUN	saint-père
;	PUNCT	;
de	ADP	de
Rome	PROPN	Rome
nous	PRON	nous
passerons	VERB	passer
en	ADP	en
terre	PROPN	terrer
-	PROPN	-
sainte	PROPN	saint
:	PUNCT	:
nous	PRON	nous
irons	VERB	aller
à	ADP	à
Nazareth	PROPN	Nazareth
,	PUNCT	,
à	ADP	à
Bethléem	PROPN	Bethléem
,	PUNCT	,
à	ADP	à
Jérusalem	PROPN	Jérusalem
,	PUNCT	,
à	ADP	à
Capharnaum	PROPN	Capharnaum
et	CCONJ	et
à	ADP	à
la	DET	le
Mecque	PROPN	Mecque
;	PUNCT	;
de	ADP	de
là	ADV	là
nous	PRON	nous
reviendrons	VERB	revenir
à	ADP	à
Constantinople	PROPN	Constantinople
,	PUNCT	,
où	PRON	où
nous	PRON	nous
demanderons	VERB	demander
au	ADP	au
Kislar	PROPN	Kislar
-	PROPN	-
Agasi	PROPN	Agasi
s	SCONJ	s
'	SCONJ	'
il	PRON	il
n	ADV	n
'	ADV	'
aurait	AUX	avoir
point	ADV	point
entendu	VERB	entendre
parler	VERB	parler
de	ADP	de
Rachel	PROPN	Rachel
;	PUNCT	;
de	ADP	de
Constantinople	PROPN	Constantinople
nous	PRON	nous
viendrons	VERB	venir
à	ADP	à
Venise	PROPN	Venise
,	PUNCT	,
nous	PRON	nous
y	PRON	y
saluerons	VERB	saluer
le	DET	le
juif	NOUN	juif
éléazar	PROPN	éléazar
et	CCONJ	et
nous	PRON	nous
y	PRON	y
ferons	VERB	faire
une	DET	un
confession	NOUN	confession
générale	ADJ	général
pour	ADP	pour
nous	PRON	nous
mettre	VERB	mettre
en	ADP	en
état	NOUN	état
de	ADP	de
finir	VERB	finir
dignement	ADV	dignement
notre	DET	notre
pélerinage	NOUN	pélerinage
;	PUNCT	;
de	ADP	de
Venise	PROPN	Venise
nous	PRON	nous
viendrons	VERB	venir
à	ADP	à
Belluno	PROPN	Belluno
,	PUNCT	,
visiter	VERB	visiter
la	DET	le
mâchoire	NOUN	mâchoire
inférieure	ADJ	inférieur
du	ADP	de
patriarche	NOUN	patriarche
Busembaum	PROPN	Busembaum
,	PUNCT	,
la	DET	le
verrue	NOUN	verrue
de	ADP	de
saint	NOUN	saint
Criminal	PROPN	Criminal
àInspruck	PROPN	àInspruck
,	PUNCT	,
le	DET	le
tibia	NOUN	tibia
de	ADP	de
saint	NOUN	saint
Personni	PROPN	Personni
à	ADP	à
Landsberg	PROPN	Landsberg
,	PUNCT	,
le	DET	le
gosier	NOUN	gosier
de	ADP	de
saint	NOUN	saint
Holte	PROPN	Holte
à	ADP	à
Augsbourg	PROPN	Augsbourg
la	DET	le
savatte	NOUN	savatte
de	ADP	de
saint	NOUN	saint
Walpold	PROPN	Walpold
à	ADP	à
Strasbourg	PROPN	Strasbourg
,	PUNCT	,
la	DET	le
moustache	NOUN	moustache
de	ADP	de
saint	NOUN	saint
Briant	PROPN	Briant
à	ADP	à
Landau	PROPN	Landau
,	PUNCT	,
le	DET	le
crâne	NOUN	crâne
de	ADP	de
saint	NOUN	saint
Kervin	PROPN	Kervin
à	ADP	à
Nanci	PROPN	Nanci
,	PUNCT	,
l	DET	l
'	DET	'
index	NOUN	index
de	ADP	de
saint	NOUN	saint
Campian	PROPN	Campian
à	ADP	à
Toul	PROPN	Toul
,	PUNCT	,
le	DET	le
gigot	NOUN	gigot
de	ADP	de
saint	NOUN	saint
Tesmond	PROPN	Tesmond
à	ADP	à
Metz	PROPN	Metz
,	PUNCT	,
la	DET	le
rotule	NOUN	rotule
de	ADP	de
saint	NOUN	saint
Gérard	PROPN	Gérard
à	ADP	à
Verdun	PROPN	Verdun
,	PUNCT	,
la	DET	le
vessie	NOUN	vessie
de	ADP	de
saint	NOUN	saint
Oldecorne	PROPN	Oldecorne
à	ADP	à
Sedan	PROPN	Sedan
,	PUNCT	,
et	CCONJ	et
la	DET	le
fressure	NOUN	fressure
de	ADP	de
saint	NOUN	saint
Garnet	PROPN	Garnet
à	ADP	à
Mézières	PROPN	Mézières
;	PUNCT	;
puis	CCONJ	puis
ayant	AUX	avoir
fait	VERB	faire
à	ADP	à
Rheims	PROPN	Rheims
une	DET	un
neuvaine	NOUN	neuvaine
à	ADP	à
la	DET	le
sainte	ADJ	saint
Ampoule	NOUN	ampoule
,	PUNCT	,
nous	PRON	nous
viendrons	VERB	venir
attendre	VERB	attendre
ici	ADV	ici
que	SCONJ	que
le	DET	le
ciel	NOUN	ciel
ait	VERB	avoir
pitié	NOUN	pitié
de	ADP	de
nous	PRON	nous
en	ADP	en
faveur	NOUN	faveur
de	ADP	de
notre	DET	notre
dévotion	NOUN	dévotion
.	PUNCT	.
-c	PRON	-c
'	PRON	'
est	AUX	être
fort	ADV	fort
bien	ADV	bien
dit	VERB	dire
,	PUNCT	,
seigneur	NOUN	seigneur
Diégo	PROPN	Diégo
,	PUNCT	,
dis	VERB	dire
-	PRON	-
jeà	PRON	jeà
l	DET	l
'	DET	'
espagnol	NOUN	espagnol
,	PUNCT	,
mais	CCONJ	mais
il	PRON	il
me	PRON	me
semble	VERB	semble
que	SCONJ	que
vous	PRON	vous
pourriez	VERB	pouvoir
bien	ADV	bien
nous	PRON	nous
tirer	VERB	tirer
de	ADP	de
la	DET	le
misère	NOUN	misère
,	PUNCT	,
sans	ADP	sans
avoir	VERB	avoir
obligation	NOUN	obligation
à	ADP	à
une	DET	un
kirielle	NOUN	kirielle
de	ADP	de
saints	NOUN	saint
du	ADP	de
calendrier	NOUN	calendrier
des	ADP	de
jésuites	NOUN	jésuite
.	PUNCT	.
Vous	PRON	vous
êtes	AUX	être
encore	ADV	encore
jeune	ADJ	jeune
,	PUNCT	,
dispos	ADJ	dispos
,	PUNCT	,
vigoureux	ADJ	vigoureux
;	PUNCT	;
essayez	VERB	essayer
de	ADP	de
vous	PRON	vous
remettre	VERB	remettre
à	ADP	à
faire	VERB	faire
quelques	DET	quelque
sauts	NOUN	saut
de	ADP	de
carpe	NOUN	carpe
,	PUNCT	,
quelques	DET	quelque
tours	NOUN	tour
de	ADP	de
force	NOUN	force
,	PUNCT	,
quelques	DET	quelque
équilibres	NOUN	équilibre
,	PUNCT	,
etc.	ADV	etc.
Vous	PRON	vous
savez	VERB	savoir
que	SCONJ	que
le	DET	le
paillasse	NOUN	paillasse
de	ADP	de
la	DET	le
grande	ADJ	grand
troupe	NOUN	troupe
de	ADP	de
la	DET	le
foire	NOUN	foire
va	VERB	aller
quitter	VERB	quitter
pour	ADP	pour
entrer	VERB	entrer
chez	ADP	chez
les	DET	le
pères	NOUN	père
de	ADP	de
l	DET	l
'	DET	'
oratoire	NOUN	oratoire
;	PUNCT	;
pour	ADP	pour
peu	ADV	peu
que	SCONJ	que
vous	PRON	vous
approchiez	VERB	approcher
de	ADP	de
ce	PRON	ce
que	PRON	que
vous	PRON	vous
dites	VERB	dire
avoir	AUX	avoir
su	VERB	savoir
autrefois	ADV	autrefois
,	PUNCT	,
je	PRON	je
vous	PRON	vous
garantis	VERB	garantir
sa	DET	son
place	NOUN	place
.	PUNCT	.
-par	ADP	-par
saint	NOUN	saint
Armelle	PROPN	Armelle
!	PUNCT	!
Tu	PRON	tu
dis	VERB	dire
vrai	ADJ	vrai
,	PUNCT	,
répondit	VERB	répondre
Diégo	PROPN	Diégo
.	PUNCT	.
-en	ADP	-en
même	ADJ	même
temps	NOUN	temps
il	PRON	il
étendit	VERB	étendre
les	DET	le
couvertures	NOUN	couverture
de	ADP	de
notre	DET	notre
grabat	NOUN	grabat
au	ADP	au
milieu	NOUN	milieu
du	ADP	de
taudis	NOUN	taudis
,	PUNCT	,
se	PRON	se
mit	VERB	mettre
à	ADP	à
faire	VERB	faire
quelques	DET	quelque
cabrioles	NOUN	cabriole
,	PUNCT	,
quelques	DET	quelque
moulinets	NOUN	moulinet
;	PUNCT	;
quelques	DET	quelque
gambades	NOUN	gambade
,	PUNCT	,
et	CCONJ	et
me	PRON	me
dit	VERB	dire
:	PUNCT	:
comment	ADV	comment
trouves	VERB	trouver
-	PRON	-
tu	PRON	tu
cela	PRON	cela
,	PUNCT	,
Jérôme	PROPN	Jérôme
?	PUNCT	?
-tout	ADV	-tout
au	ADP	au
mieux	ADV	mieux
,	PUNCT	,
seigneur	NOUN	seigneur
Diégo	PROPN	Diégo
,	PUNCT	,
répondis	VERB	répondre
-je	PRON	je
:	PUNCT	:
si	SCONJ	si
les	DET	le
convulsionnaires	NOUN	convulsionnaire
de	ADP	de
saint	NOUN	saint
Pâris	PROPN	Pâris
en	PRON	en
savaient	VERB	savoir
faire	VERB	faire
autant	ADV	autant
,	PUNCT	,
l	DET	l
'	DET	'
incrédulité	NOUN	incrédulité
serait	AUX	être
plus	ADV	plus
rare	ADJ	rare
.	PUNCT	.
-ô	PUNCT	-ô
l	DET	l
'	DET	'
incomparable	NOUN	incomparable
!	PUNCT	!
ô	NOUN	ö
l	DET	l
'	DET	'
admirable	ADJ	admirable
ami	NOUN	ami
Jérôme	PROPN	Jérôme
!	PUNCT	!
S	PRON	s
'	PRON	'
écria	VERB	écrier
Diégo	PROPN	Diégo
;	PUNCT	;
tu	PRON	tu
viens	VERB	venir
de	ADP	de
me	PRON	me
faire	AUX	faire
penser	VERB	penser
à	ADP	à
une	DET	un
chose	NOUN	chose
.	PUNCT	.
Je	PRON	je
veux	VERB	vouloir
avoir	VERB	avoir
aussi	ADV	aussi
des	DET	un
convulsions	NOUN	convulsion
,	PUNCT	,
moi	PRON	moi
;	PUNCT	;
il	PRON	il
n	ADV	n
'	ADV	'
y	PRON	y
a	VERB	avoir
point	NOUN	point
de	DET	de
mal	NOUN	mal
à	ADP	à
cela	PRON	cela
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
pour	ADP	pour
la	DET	le
gloire	NOUN	gloire
de	ADP	de
Dieu	PROPN	Dieu
,	PUNCT	,
pour	ADP	pour
confondre	VERB	confondre
l	DET	l
'	DET	'
incrédulité	NOUN	incrédulité
des	ADP	de
impies	NOUN	impie
,	PUNCT	,
et	CCONJ	et
chasser	VERB	chasser
la	DET	le
misère	NOUN	misère
qui	PRON	qui
va	VERB	aller
nous	PRON	nous
égorger	VERB	égorger
.	PUNCT	.
Le	DET	le
recteur	NOUN	recteur
des	ADP	de
jésuites	NOUN	jésuite
de	ADP	de
Saragosse	PROPN	Saragosse
m	PRON	m
'	PRON	'
a	AUX	avoir
toujours	ADV	toujours
dit	VERB	dire
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
méritait	VERB	mériter
doublement	ADV	doublement
lorsqu	SCONJ	lorsqu
'	SCONJ	'
on	PRON	on
savait	VERB	savoir
concilier	VERB	concilier
la	DET	le
religion	NOUN	religion
avec	ADP	avec
ses	DET	son
intérêts	NOUN	intérêt
;	PUNCT	;
en	PRON	en
voici	VERB	voici
l	DET	l
'	DET	'
occasion	NOUN	occasion
,	PUNCT	,
mon	DET	mon
cher	ADJ	cher
Jérôme	PROPN	Jérôme
,	PUNCT	,
ne	ADV	ne
la	PRON	le
laissons	VERB	laisser
pas	ADV	pas
échapper	VERB	échapper
.	PUNCT	.
Le	DET	le
lendemain	NOUN	lendemain
,	PUNCT	,
Diégo	PROPN	Diégo
prit	VERB	prendre
deux	NUM	deux
béquilles	NOUN	béquille
et	CCONJ	et
se	PRON	se
traîna	VERB	traîner
sur	ADP	sur
le	DET	le
tombeau	NOUN	tombeau
du	ADP	de
bienheureux	ADJ	bienheureux
Pâris	PROPN	Pâris
dans	ADP	dans
le	DET	le
cimetière	NOUN	cimetière
de	ADP	de
Saint-Médard	PROPN	Saint-Médard
.	PUNCT	.
Il	PRON	il
n	ADV	n
'	ADV	'
y	PRON	y
est	VERB	être
pas	ADV	pas
un	DET	un
quart	NOUN	quart
-	NOUN	-
d	ADP	d
'	ADP	'
heure	NOUN	heure
que	SCONJ	que
d	DET	d
'	DET	'
horribles	ADJ	horrible
convulsions	NOUN	convulsion
le	PRON	le
saisissent	VERB	saisir
;	PUNCT	;
il	PRON	il
fait	VERB	faire
des	DET	un
grimaces	NOUN	grimace
et	CCONJ	et
des	DET	un
contorsions	NOUN	contorsion
effroyables	ADJ	effroyable
;	PUNCT	;
les	DET	le
assistant	NOUN	assistant
,	PUNCT	,
saisis	VERB	saisir
d	ADP	d
'	ADP	'
admiration	NOUN	admiration
,	PUNCT	,
s	PRON	s
'	PRON	'
écrient	VERB	écrier
:	PUNCT	:
miracle	NOUN	miracle
!	PUNCT	!
Miracle	NOUN	miracle
!	PUNCT	!
L	DET	l
'	DET	'
église	NOUN	église
et	CCONJ	et
les	DET	le
environs	NOUN	environ
se	PRON	se
remplissent	VERB	remplir
d	ADP	d
'	ADP	'
un	DET	un
peuple	NOUN	peuple
innombrable	ADJ	innombrable
;	PUNCT	;
c	PRON	c
'	PRON	'
est	VERB	être
à	ADP	à
qui	PRON	qui
verra	VERB	voir
,	PUNCT	,
à	ADP	à
qui	PRON	qui
touchera	VERB	toucher
le	DET	le
seigneur	NOUN	seigneur
Diégo	PROPN	Diégo
.	PUNCT	.
-serviteur	NOUN	-serviteur
de	ADP	de
Dieu	PROPN	Dieu
,	PUNCT	,
lui	PRON	lui
crie	VERB	crier
-t	PRON	-t
-on	PRON	on
,	PUNCT	,
y	PRON	y
a	VERB	avoir
-t	PRON	-t
-il	PRON	il
long	ADV	long
-	ADV	-
temps	ADV	temps
que	SCONJ	que
vous	PRON	vous
êtes	AUX	être
affligé	VERB	affliger
?	PUNCT	?
-il	PRON	il
y	PRON	y
a	VERB	avoir
quinze	NUM	quinze
ans	NOUN	an
,	PUNCT	,
répondit	VERB	répondre
-il	PRON	il
,	PUNCT	,
en	ADP	en
continuant	VERB	continuer
ses	DET	son
cabrioles	NOUN	cabriole
.	PUNCT	.
-que	SCONJ	-que
vous	PRON	vous
êtes	AUX	être
heureux	ADJ	heureux
!	PUNCT	!
Ajoute	VERB	ajoute
-t	PRON	-t
-on	PRON	on
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
viendrez	VERB	venir
point	ADV	point
ici	ADV	ici
huit	NUM	huit
jours	NOUN	jour
sans	ADP	sans
être	AUX	être
entièrement	ADV	entièrement
guéri	VERB	guérir
.	PUNCT	.
Lorsque	SCONJ	lorsque
la	DET	le
scène	NOUN	scène
fut	AUX	être
finie	VERB	finir
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
la	DET	le
foule	NOUN	foule
du	ADP	de
monde	NOUN	monde
fut	AUX	être
dissipée	VERB	dissiper
,	PUNCT	,
Diégo	PROPN	Diégo
revint	VERB	revenir
au	ADP	au
logis	NOUN	logis
,	PUNCT	,
jeta	VERB	jeter
ses	DET	son
deux	NUM	deux
béquilles	NOUN	béquille
et	CCONJ	et
me	PRON	me
dit	VERB	dire
:	PUNCT	:
mon	DET	mon
cher	ADJ	cher
Jérôme	PROPN	Jérôme
,	PUNCT	,
je	PRON	je
n	ADV	n
'	ADV	'
ai	AUX	avoir
fait	VERB	faire
de	ADP	de
ma	DET	mon
vie	NOUN	vie
pareils	ADJ	pareil
sauts	NOUN	saut
;	PUNCT	;
je	PRON	je
croyais	VERB	croire
avoir	VERB	avoir
cinq	NUM	cinq
légions	NOUN	légion
de	ADP	de
diables	NOUN	diable
dans	ADP	dans
le	DET	le
corps	NOUN	corps
,	PUNCT	,
tant	ADV	tant
le	DET	le
zèle	NOUN	zèle
de	ADP	de
notre	DET	notre
sainte	ADJ	saint
religion	NOUN	religion
m	PRON	m
'	PRON	'
animait	VERB	animer
.	PUNCT	.
Cependant	ADV	cependant
cette	DET	ce
affaire	NOUN	affaire
fait	VERB	faire
grand	ADJ	grand
bruit	NOUN	bruit
,	PUNCT	,
et	CCONJ	et
je	PRON	je
ne	ADV	ne
sais	VERB	savoir
...	PUNCT	...
il	PRON	il
prononçait	VERB	prononcer
ces	DET	ce
mots	NOUN	mot
lorsque	SCONJ	lorsque
le	DET	le
sieur	NOUN	sieur
Chaulin	PROPN	Chaulin
,	PUNCT	,
prêtre	NOUN	prêtre
et	CCONJ	et
docteur	NOUN	docteur
en	ADP	en
la	DET	le
faculté	NOUN	faculté
de	ADP	de
théologie	NOUN	théologie
,	PUNCT	,
arriva	VERB	arriver
.	PUNCT	.
Le	DET	le
saint	ADJ	saint
homme	NOUN	homme
sauta	VERB	sauter
au	ADP	au
cou	NOUN	cou
de	ADP	de
Diégo	PROPN	Diégo
en	ADP	en
versant	VERB	verser
un	DET	un
torrent	NOUN	torrent
de	ADP	de
larmes	NOUN	larme
,	PUNCT	,
et	CCONJ	et
lui	PRON	lui
dit	VERB	dire
:	PUNCT	:
mon	DET	mon
cher	ADJ	cher
frère	NOUN	frère
en	ADP	en
Jésus	PROPN	Jésus
-	PROPN	-
Christ	PROPN	Christ
,	PUNCT	,
béni	ADJ	bénir
soit	AUX	être
le	DET	le
moment	NOUN	moment
qu	PRON	que
'	SCONJ	'
il	PRON	il
a	AUX	avoir
plu	VERB	pleuvoir
au	ADP	au
ciel	NOUN	ciel
de	ADP	de
vous	PRON	vous
inspirer	VERB	inspirer
de	ADP	de
venger	VERB	venger
l	DET	l
'	DET	'
honneur	NOUN	honneur
de	ADP	de
la	DET	le
religion	NOUN	religion
par	ADP	par
une	DET	un
très	ADJ	trè
-	ADJ	-
sainte	ADJ	saint
,	PUNCT	,
très	ADV	très
-	ADJ	-
licite	ADJ	licite
et	CCONJ	et
très	ADJ	trè
-	ADJ	-
pieuse	ADJ	pieux
fraude	NOUN	fraude
;	PUNCT	;
continuez	VERB	continuer
,	PUNCT	,
je	PRON	je
vous	PRON	vous
prie	VERB	prier
,	PUNCT	,
ne	ADV	ne
démentez	VERB	démentir
point	ADV	point
votre	DET	votre
première	ADJ	premier
démarche	NOUN	démarche
;	PUNCT	;
attendez	VERB	attendre
tout	PRON	tout
de	ADP	de
la	DET	le
bénédiction	NOUN	bénédiction
de	ADP	de
Dieu	PROPN	Dieu
,	PUNCT	,
de	ADP	de
la	DET	le
protection	NOUN	protection
de	ADP	de
saint	ADJ	saint
Augustin	PROPN	Augustin
,	PUNCT	,
et	CCONJ	et
de	ADP	de
la	DET	le
reconnaissance	NOUN	reconnaissance
des	ADP	de
hommes	NOUN	homme
;	PUNCT	;
en	ADP	en
même	ADJ	même
temps	NOUN	temps
,	PUNCT	,
il	PRON	il
lui	PRON	lui
donna	VERB	donner
une	DET	un
bourse	NOUN	bourse
de	ADP	de
vingt	NUM	vingt
louis	NOUN	louis
.	PUNCT	.
-adieu	NOUN	-adieu
,	PUNCT	,
ajouta	VERB	ajouter
-t	PRON	-t
-il	PRON	il
,	PUNCT	,
souvenez	VERB	souvenir
-vous	PRON	vous
de	ADP	de
vous	PRON	vous
trouver	VERB	trouver
guéri	VERB	guérir
dans	ADP	dans
huit	NUM	huit
jours	NOUN	jour
et	CCONJ	et
de	ADP	de
faire	VERB	faire
place	NOUN	place
à	ADP	à
d	DET	d
'	DET	'
autres	ADJ	autre
.	PUNCT	.
Lorsque	SCONJ	lorsque
le	DET	le
prêtre	NOUN	prêtre
Chaulin	PROPN	Chaulin
fut	AUX	être
parti	VERB	partir
,	PUNCT	,
peu	ADV	peu
s	PRON	s
'	PRON	'
en	PRON	en
fallut	VERB	falloir
que	SCONJ	que
les	DET	le
convulsions	NOUN	convulsion
ne	ADV	ne
me	PRON	me
prissent	VERB	prendre
à	ADP	à
mon	DET	mon
tour	NOUN	tour
;	PUNCT	;
mais	CCONJ	mais
c	PRON	c
'	PRON	'
eût	AUX	avoir
été	AUX	être
de	ADP	de
ces	DET	ce
convulsionsoccasionées	NOUN	convulsionsoccasionée
par	ADP	par
la	DET	le
joie	NOUN	joie
qu	PRON	que
'	PRON	'
un	DET	un
malheureux	ADJ	malheureux
ressent	VERB	ressentir
,	PUNCT	,
quand	SCONJ	quand
il	PRON	il
passe	VERB	passer
inopinément	ADV	inopinément
du	ADP	de
plus	ADV	plus
triste	ADJ	triste
état	NOUN	état
à	ADP	à
une	DET	un
situation	NOUN	situation
heureuse	ADJ	heureux
et	CCONJ	et
inespérée	ADJ	inespéré
.	PUNCT	.
Diégo	PROPN	Diégo
,	PUNCT	,
plus	ADV	plus
persuadé	VERB	persuader
que	SCONJ	que
jamais	ADV	jamais
de	ADP	de
la	DET	le
sainteté	NOUN	sainteté
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
utilité	NOUN	utilité
de	ADP	de
l	DET	l
'	DET	'
action	NOUN	action
,	PUNCT	,
continua	VERB	continuer
la	DET	le
huitaine	NOUN	huitaine
sur	ADP	sur
le	DET	le
même	ADJ	même
ton	NOUN	ton
,	PUNCT	,
se	PRON	se
surpassa	VERB	surpasser
le	DET	le
huitième	ADJ	huitième
jour	NOUN	jour
,	PUNCT	,
jeta	VERB	jeter
ses	DET	son
deux	NUM	deux
béquilles	NOUN	béquille
,	PUNCT	,
et	CCONJ	et
marcha	VERB	marcher
aussi	ADV	aussi
droit	ADJ	droit
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
eût	AUX	avoir
jamais	ADV	jamais
fait	VERB	faire
.	PUNCT	.
à	ADP	à
la	DET	le
vue	NOUN	vue
du	ADP	de
prodige	NOUN	prodige
,	PUNCT	,
les	DET	le
exclamations	NOUN	exclamation
recommencent	VERB	recommencer
;	PUNCT	;
Diégo	PROPN	Diégo
publie	VERB	publier
que	SCONJ	que
sa	DET	son
confiance	NOUN	confiance
au	ADP	au
bienheureux	ADJ	bienheureux
Pâris	PROPN	Pâris
l	PRON	l
'	PRON	'
a	AUX	avoir
amené	VERB	amener
de	ADP	de
Bilbao	PROPN	Bilbao
en	ADP	en
Biscaie	PROPN	Biscaie
;	PUNCT	;
le	DET	le
vinaigrier	NOUN	vinaigrier
,	PUNCT	,
le	DET	le
fossoyeur	NOUN	fossoyeur
et	CCONJ	et
vingt	NUM	vingt
autres	ADJ	autre
personnes	NOUN	personne
attestent	VERB	attester
de	ADP	de
l	PRON	l
'	PRON	'
avoir	AUX	avoir
connu	VERB	connaître
impotent	ADJ	impotent
depuis	ADP	depuis
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
est	VERB	être
à	ADP	à
Paris	PROPN	Paris
:	PUNCT	:
deux	NUM	deux
cents	DET	cent
autres	ADJ	autre
témoins	NOUN	témoin
certifient	VERB	certifier
de	ADP	de
la	DET	le
réalité	NOUN	réalité
de	ADP	de
ses	DET	son
convulsions	NOUN	convulsion
et	CCONJ	et
de	ADP	de
sa	DET	son
guérison	NOUN	guérison
:	PUNCT	:
procès-verbaux	NOUN	procès-verbal
et	CCONJ	et
autres	ADJ	autre
actes	NOUN	acte
juridiques	ADJ	juridique
sont	AUX	être
dressés	VERB	dresser
sur	ADP	sur
le	DET	le
tout	NOUN	tout
;	PUNCT	;
l	DET	l
'	DET	'
admiration	NOUN	admiration
,	PUNCT	,
le	DET	le
zèle	NOUN	zèle
et	CCONJ	et
la	DET	le
dévotion	NOUN	dévotion
du	ADP	de
peuple	NOUN	peuple
redoublent	VERB	redoubler
;	PUNCT	;
la	DET	le
foule	NOUN	foule
des	ADP	de
paralytiques	NOUN	paralytique
et	CCONJ	et
des	ADP	de
culs-de-jatte	NOUN	cul-de-jatte
devient	VERB	devenir
innombrable	ADJ	innombrable
sur	ADP	sur
le	DET	le
sépulcre	NOUN	sépulcre
du	ADP	de
diacre	NOUN	diacre
;	PUNCT	;
le	DET	le
prêtre	NOUN	prêtre
Chaulin	PROPN	Chaulin
apporte	VERB	apporte
vingt	NUM	vingt
autres	ADJ	autre
louis	NOUN	louis
,	PUNCT	,
et	CCONJ	et
y	PRON	y
joint	VERB	joindre
les	DET	le
remercîmens	NOUN	remercîmen
de	ADP	de
tous	ADJ	tout
les	DET	le
appelans	NOUN	appelan
et	CCONJ	et
réappelansde	NOUN	réappelansde
France	PROPN	France
;	PUNCT	;
Diégo	PROPN	Diégo
et	CCONJ	et
moi	PRON	moi
allons	VERB	aller
loger	VERB	loger
dans	ADP	dans
le	DET	le
quartier	NOUN	quartier
du	ADP	de
palais	NOUN	palais
-	ADJ	-
royal	ADJ	royal
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
retrouvons	VERB	retrouver
le	DET	le
compère	NOUN	compère
Mathieu	PROPN	Mathieu
dans	ADP	dans
un	DET	un
bordel	NOUN	bordel
de	ADP	de
la	DET	le
rue	NOUN	rue
de	ADP	de
Chantre	PROPN	Chantre
.	PUNCT	.

	SPACE	

CHAPITRE	NOUN	chapitre
7	NUM	7
Le	DET	le
compère	NOUN	compère
Mathieu	PROPN	Mathieu
raconte	VERB	raconte
ce	PRON	ce
qui	PRON	qui
lui	PRON	lui
est	AUX	être
arrivé	VERB	arriver
depuis	ADP	depuis
son	DET	son
enlèvement	NOUN	enlèvement
.	PUNCT	.
-il	PRON	il
rencontre	VERB	rencontre
son	DET	son
condisciple	NOUN	condisciple
Whiston	PROPN	Whiston
.	PUNCT	.
-entretien	NOUN	-entretien
qu	PRON	que
'	PRON	'
ils	PRON	il
ont	VERB	avoir
ensemble	ADV	ensemble
.	PUNCT	.
Aussitôt	ADV	aussitôt
que	SCONJ	que
Diégo	PROPN	Diégo
eut	AUX	avoir
reconnu	VERB	reconnaître
le	DET	le
compère	NOUN	compère
,	PUNCT	,
il	PRON	il
se	PRON	se
jeta	VERB	jeter
à	ADP	à
ses	DET	son
pieds	NOUN	pied
et	CCONJ	et
s	PRON	s
'	PRON	'
écria	VERB	écrier
de	ADP	de
toutes	ADJ	tout
ses	DET	son
forces	NOUN	force
:	PUNCT	:
-ô	PUNCT	-ô
mon	DET	mon
bienfaiteur	NOUN	bienfaiteur
,	PUNCT	,
ô	NOUN	ö
le	DET	le
plus	ADV	plus
célèbre	ADJ	célèbre
,	PUNCT	,
le	DET	le
plus	ADV	plus
honnête	ADJ	honnête
de	ADP	de
tous	ADJ	tout
les	DET	le
philosophes	NOUN	philosophe
de	ADP	de
la	DET	le
terre	NOUN	terre
!	PUNCT	!
Est	AUX	être
-ce	PRON	-ce
vous	PRON	vous
ou	CCONJ	ou
votre	DET	votre
ange	NOUN	ange
gardien	ADJ	gardien
que	PRON	que
je	PRON	je
vois	VERB	voir
?	PUNCT	?
...	PUNCT	...
oui	ADV	oui
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
vous	PRON	vous
...	PUNCT	...
ah	INTJ	ah
!	PUNCT	!
Mon	DET	mon
cher	ADJ	cher
Jérôme	PROPN	Jérôme
!	PUNCT	!
Le	DET	le
ciel	NOUN	ciel
nous	PRON	nous
a	AUX	avoir
rendu	VERB	rendre
notre	DET	notre
père	NOUN	père
...	PUNCT	...
ô	NOUN	ö
mon	DET	mon
maître	NOUN	maître
!	PUNCT	!
Apprenez	VERB	apprendre
nos	DET	notre
peines	NOUN	peine
et	CCONJ	et
notre	DET	notre
bonheur	NOUN	bonheur
.	PUNCT	.
Lorsque	SCONJ	lorsque
ce	DET	ce
maudit	ADJ	maudire
